1,3,6,12,15,17,23,28,29,31,33,40,41,42,44|Synology NAS
1,28,2,121,3,15,6,12,119|NAS4FREE
1,28,2,3,15,6,119,12,44,47,121|Iomega Backup Center
1,28,2,121,3,15,6,12|Nokia
1,3,6,12,15,17,28,40,41,42|Nokia
1,3,6,28|Nokia
56,6,1,3,15|RIM BlackBerry
1,3,6,15,119,252|Apple iPod, iPhone or iPad
1,3,6,15,119,252,46,208,92|Apple iPod, iPhone or iPad
1,3,6,15,119,252,67,52,13|Apple iPod, iPhone or iPad
1,3,6,15,119,78,79,95,252|Apple iPod, iPhone or iPad
1,121,33,3,28,51,58,59|HTC Android
12,6,15,1,3,28,120|Symbian OS
12,6,15,1,3,28,120,119|Symbian OS
1,3,6,12,15,28,33,51,58,59,119,121|Sony Ericsson Android
1,15,3,6|Apple iPod
1,2,3,4,5,6,7,8,9,12,13,15,16,17,23,26,28,42,44,50,51,53,54,56,66,67|Samsung S8000
1,3,5,6,32,13,15,17,23,28,42,50,51,53,54,56,66,67|Samsung S8500
1,3,5,6,49,13,15,17,23,28,42,50,51,53,54,56,66,67|Samsung S8500
1,3,5,6,56,13,15,17,23,28,42,50,51,53,54,56,66,67|Samsung S8500
1,3,6,120|Sony Ericsson W800i
54,51,6,1,3,26,15,120|LG BL40
1,121,33,3,6,12,15,28,51,58,59,119|Generic Android
1,121,33,3,6,15,28,51,58,59,119|Generic Android
1,121,33,3,6,28,51,58,59|Generic Android
1,150,3,6,15,35,66|Generic Android
1,3,6,12,15,28,43,66,125|Generic Android
1,3,6,28,33,51,58,59,121|Generic Android
1,33,3,6,12,15,28,51,58,59,119|Generic Android
1,33,3,6,15,28,51,58,59|Generic Android
1,121,33,3,6,15,28,51,58,59|Samsung Android
1,3,6,15,28,33,51,58,59,121|Samsung Android
6,3,1,15,12,42|Samsung Android
1,3,6,15,44,46,47,66,67|Palm OS
54,51,6,1,3,15,120|Sharp Phone
1,33,3,6,28,51,58,59|Android Tablet
1,121,33,3,6,28,42,51,58,59|Unknown Android
1,121,33,3,6,15,28,44,51,58,59,119|Motorola Android
1,33,3,6,15,28,44,51,58,59|Motorola Android
1,33,3,6,15,28,44,51,58,59,119|Motorola Android
1,3,6,12,51,58,59|Sony Ericsson CK15A
1,33,3,6,15,28,51,58,59,119|ZTE N9120 Android
1,121,33,3,6,12,15,28,42,51,58,59,119|Samsung GT-S5690M (Galaxy Ruby)
# 1,33,3,6,15,28,51,58,59 too generic for be specific to kindle HD|Kindle HD
1,3,5,6,12,13,15,17,23,28,42,50,51,53,54,56,66,67|Samsung S5260 Star II
1,33,3,6,12,15,28,42,51,58,59,119|Samsung Galaxy Tab 3 7.0 SM-T210R
1,33,3,6,15,26,28,51,58,59|Android LG Nexus 5 & 7
1,28,2,3,15,6|Barnes and Noble Nook (eReader)
163,1,28,2,3,15,6,12|Barnes and Noble Nook (eReader)
1,3,6,12,15,28,4,72|LG G2 F320
1,3,6,15,43,44,46,47,33,121,249|Windows Phone 8.0
1,3,6,15,12,69,70,88,42|NetBotz WallBotz 400C
1,2,3,4,6,15,28,33,42,43,44,58,59,100,101|HP iLO Agent
1,3,6,15,28,33,43,44,58,59|HP iLO Agent
202|HP iLO Agent
203|HP iLO Agent
6,3,1,15,66,67,13,43,58,59,42,2,12|APC UPS
6,3,1,15,66,67,13,44,43,58,59,42,2,12|APC UPS
1,3,6,12,15,28,42,40,38,23,37,39,19,26|Tripplite UPS
1,3,6,12,15,120,242|Tandberg 1000
6,1,3,12,44|Polycom ViewStation
6,1,3,12,44,15|Polycom ViewStation
1,28,3,15,6,12,42,242,120,66,43|Tandberg
1,3,28,6,12,15,26,42,242,120|Tandberg
1,3,7|Tandberg
1,3,6,15,12,44|Polycom VSX 3000
1,28,2,3,15,6,12,42,157|LifeSize Video Conferencing
1,28,3,15,6,12|OpenBSD
1,3,28,6|Eye-Fi Wireless Memory Card
6,3,1,15,66,67,13,44,12,43,58,59,42,2|APC Uninterruptible Power Supply
1,28,15,6,3|PHAST Electronics
1,28,3,6|ROBE
1,28,3,6,12,15,53,54,51,58,59,69,44,60|Intermec corporation
1,3,5,6,12,15,44,46,47,155,156,157,158,159,160,161,162,163,164,165,166,167,168,186,187|Tattile Camera
1,3,4,6,15|Alps Electric
1,3,6,15,28,33|OS/2 Warp
1,3,6,15,12,19|BeOS
1,3,12,43|Etherboot/Sun Blade 100
1,2,3,4,5,6,11,12,13,15,16,17,18,22,23,28,40,41,42,43,50,51,54,58,59,60,66,67,128,129,130,131,132,133,134,135|PXE
1,2,3,4,5,6,12,13,15,17,18,22,23,28,40,41,42,43,50,51,54,58,59,60,66,67,97,128,129,130,131,132,133,134,135|PXE
1,2,3,5,6,11,12,13,15,16,17,18,43,54,60,67,128,129,130,131,132,133,134,135|PXE
1,3,3,5,6,11,12,13,15,16,17,18,43,54,60,67,128,129,130,131,132,133,134,135|PXE
1,3,43,54,60,67,128,129,130,131,132,133,134,135|PXE
100|Novell Netware Client
78,79|Novell Netware Client
78,79,85|Novell Netware Client
79,78|Novell Netware Client
85|Novell Netware Client
85,86|Novell Netware Client
85,86,87|Novell Netware Client
1,3,6,15,28,12,7,9,42,48,49,26|Anaconda (RedHat) Installer
1,3,43,60|Apple Netboot
1,3,67,43,60|Apple Netboot
1,3,12,43,17,128,129,130,150|Etherboot/gPXE
1,3,6,43|Etherboot/gPXE
1,3,12,44|Generic Intel PXE
1,28,2,3,15,6,12,46,44|Linspire
1,3,6,15,28,12,7,9,42,48,49|PHLAK
1,3,6,15,51,44|Knoppix
1,3,6,12,15,28,43|OpenSolaris
1,2,3,5,6,12,15,19,28,33,40,41,64,65|Solaris 8 (SunOS 5.8)
6,3,1,15,66,67,13,44|Epson Projectors
50,1,3,12,15,51,58,59,6,42,69,70|NEC Projectors
1,3,6,15,28,12,7,9,42,48,49,137,211,212,213,214,219|Neoware e100 NeoLinux
1,3,6,15,44,46,47,137,215|Neoware Capio Windows CE
1,3,6,15,44,46,47,137,215,224,226|Neoware Capio Windows CE
1,3,6,12,15,17,26,28,40|Generic Thin Client
1,3,6,12,15,17,28|Generic Thin Client
1,3,6,7,12,15,17,43,60,66,67,175,203|Generic Thin Client
1,2,4,3,12,6,15,44,43,161,162,184,185,186,192,187,181,182,188,190|Wyse Technology thin client
1,28,3,15,6,12,2,42,48,161,162,184,185,163,164,188,189,181,182,190,186,187|Wyse Technology thin client
1,3,6,51,58,59|Paradox Card Access module
58,59,1,28,121,33,3,12,119,15,6,40,41,42,26,17,120,9,7,44,45,46,47|VMware vCenter Server Appliance
58,59,1,28,121,33,3,12,119,15,6,40,41,42,26,17,120,9,7,44,45,47|VMware vCenter Server Appliance
1,42,4,6,11,3|Precision time and frequency reference system
1,3,6,15,70,69|Moneris HiSpeed 3100IP
1,3,6,42,12,15,31,33,43|PCS Revenue Control Systems
